time_mav,time_zero_crossing_rate,freq_low_high_ratio,traditional_rms
1.5344195517855248,0.07313997477931904,28546.40244632617,5.228142112454191
2.303786767423675,0.08297872340425531,25586.16107991872,6.237686610893144
1.7555987048409867,0.07238605898123325,86831.24801691704,4.109577573799567
1.0166356388255708,0.06956115779645192,1198216.6696401085,2.090637820775607
0.4731741421334899,0.06850235057085292,288070.11021359387,1.0839239988577165
1.1657608589269606,0.06949626865671642,1577850.4963358494,1.9519649087522766
5.877268680945328,0.1363236587510994,50118.26411817877,9.650795079737918
1.7794347886800927,0.08589572192513369,68872.92243120214,3.3603336816874316
0.5477082544643518,0.08176943699731903,384687.3058325437,1.0390010807959507
0.463465007346333,0.06318883174136664,7036711.125380795,0.5814324380923793
0.33804041235346516,0.07321428571428572,3027828.8953697784,0.7857710614576858
0.4010042441033223,0.0689245395127748,843444.4375478635,0.6030949788870493
1.2245703936805663,0.07323568575233022,111928.33091211479,3.198169191998151
1.3154489726493912,0.10625,172140.48357356555,2.1556633506785374
0.8653139114525683,0.06569054214483577,107396.31757843628,2.4626464327847923
1.7960447882324295,0.07356715141146279,35271.76262800454,5.717148540158034
1.123935563786982,0.07709447415329768,324673.54195350135,3.0363973238070305
3.4500165324442222,0.0936834634492548,20719.9140806885,8.797930609175532
1.3446901926016313,0.10380116959064327,25696.997050890845,3.3314902864445073
2.721631441720498,0.10324769752787204,24352.940596227596,4.5132652677129235
3.988449615049401,0.11414982164090369,29486.97921491365,6.283519910009782
1.663183719178071,0.1163101604278075,64200.77287153304,3.0623846031214126
1.7216795128108633,0.11397984886649874,25296.17801215532,3.9462818895164182
2.5744978133211442,0.10249554367201426,130810.83106842668,3.7977257999953213
5.821017901317445,0.13101604278074866,10608.942616285067,8.892793129586646
0.8598888077231289,0.12349676225716928,197766.50952068623,1.77744383412539
2.636323467118882,0.08433734939759036,60223.26596195266,6.21162370949782
1.4016016449585231,0.10599369085173502,238791.38762631468,3.0907829385715666
0.5994422790086029,0.0979020979020979,225748.56091800748,0.8972006718540606
1.1731492919774957,0.12360992301112061,228708.74879244823,1.7984980306689595
0.9803500243866834,0.09199828840393667,121664.80802733856,1.8205201128823296
3.4885508904904357,0.11678832116788321,98842.37363270423,8.943514054015546
3.032537220071154,0.10854893138357705,105722.08802818297,6.482229266818729
0.8122120342901898,0.13231981981981983,16066.271708743625,1.0715678775819897
2.172140294219381,0.11380798274002157,112507.70474852026,3.356693608833718
0.7660218392368081,0.07897862232779097,819380.9658681032,1.449603372550183
0.8779421600245264,0.07419505366308912,30089.403516270824,2.332693831778574
1.2347856554178076,0.07570332480818415,46003.59058202203,3.586177346476122
2.010289500777839,0.0847457627118644,92392.75242596238,5.036498227813836
0.95778559137383,0.07711821410451547,544588.2365677286,1.4510682154928627
0.7681902816376819,0.08517520215633423,347599.54112869746,1.6634940353200312
2.105612244554709,0.08891389983117615,608456.5954142857,4.0670046720252175
1.7421910913872447,0.07682000893255918,62778.43937102962,4.379995817750214
0.9871851691617091,0.0831758034026465,158533.0294859995,2.3228981750236244
0.5171330786028554,0.08109794135995009,132169.94411657084,0.9385851974886457
0.5442532406111865,0.07098591549295774,606723.2041129185,0.7608145337844918
1.6852230499007945,0.09229037703995498,52553.04946728685,2.7807856539272775
1.7062613995969258,0.1258741258741259,83631.63525809285,2.949456908568094
0.6172377854085939,0.08425275827482448,468638.6846806656,1.164760227762962
3.627116651957625,0.11293634496919917,24289.967811623235,8.931538089249045
1.5428808426057574,0.09448818897637795,19459.85706631549,4.051300816306868
1.9008346774340428,0.08059100067159167,55018.51710648583,3.9403335923576615
2.7761633885729413,0.091796875,48696.42569792244,5.085013862626862
0.9931846641497007,0.10487200660611065,31546.95299698803,1.1980598830996345
7.4101643606166165,0.12292682926829268,28525.91098076287,14.671039680102707
1.3028070753296885,0.1283552952659834,11994.821623466436,3.10938909033174
2.28337018206222,0.13069908814589665,15261.189776815858,3.9688492063699536
1.0230597037788407,0.10551790900290416,269123.22097336076,1.529802089580923
0.7850891826666868,0.09487179487179487,26631.92181095224,1.4136788798128337
2.4000652751936515,0.10645293875873407,194338.69364488788,4.373335943547761
1.4795465738047413,0.09813333333333334,45730.49316817261,4.263172200674331
3.1199356248865246,0.08460365853658537,49096.74238457416,6.707157465099748
2.058698909831405,0.12713102776424745,28554.96689489789,4.639409656168956
1.2251736797463098,0.11655011655011654,344318.0054992208,1.684544350143642
1.2913921307284635,0.0945945945945946,26745.097663347053,3.1295401333863104
2.827714693899762,0.10086812732534105,32424.456054106806,6.879612045674717
1.8003697053194563,0.08084074373484236,44696.95615655798,5.299176996797985
0.3650821954438873,0.07534597642234751,232549.47469215482,1.272258355863533
2.427315855713364,0.09968454258675079,141353.4636320623,4.301533962369923
2.6589993463878323,0.10574478901881038,24723.13506395771,6.204132923541893
0.7750705870824298,0.1015625,824743.5772918505,1.8275787470042182
1.6168208336988157,0.09662248824283882,386732.82025854796,2.3189537385331707
4.434180279473823,0.09289861545332738,24935.316518520394,7.496789647628214
0.8369710151531639,0.09187817258883249,68949.10081167557,2.9608089878111064
1.7202113275266062,0.12493599590373784,400362.5218472248,3.262125577771564
2.9910395641413667,0.13593854375417502,10587.616565802891,4.489703261833631
1.2054593103923275,0.10692899914456801,77730.00192886831,2.323431441428539
6.889484778831508,0.13128355295265984,29278.051947748245,14.86001657664493
1.0846586820094033,0.07631160572337042,39960.53138501648,1.9799499117273993
1.3494642942636774,0.1309931506849315,34929.79666389171,2.504300298679823
0.979895412914162,0.1024787273399926,634229.1536013198,2.1318805431549857
1.4980407482030538,0.10759198882161156,218388.20802915265,2.5513087396079035
3.6692104033083157,0.11835973904939422,54005.59223538588,9.062083225785619
